age,monthly_income,daily_internet_hours,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,gender,city_tier,shopping_preference,Is_Online,processed_at
37,68010,9.2,7,17,14,117550,85162,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
19,247084,8.0,4,38,10,18921,138067,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
56,53165,5.3,5,49,9,123054,146207,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
23,26528,2.4,4,13,9,79298,27330,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
34,135840,3.1,2,9,5,50062,119607,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,195680,5.0,7,9,19,89044,22397,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
42,151986,6.8,3,5,4,117458,66379,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
74,52136,8.2,1,2,19,23104,69379,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
45,157251,5.6,1,48,0,15812,22806,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
19,101008,4.2,9,21,14,129733,76523,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,27076,5.7,3,1,13,141139,132635,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
54,138911,6.0,7,38,3,67519,53188,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,170855,8.6,9,11,11,79404,70992,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,131625,8.5,7,0,14,55540,98737,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
57,192788,4.0,8,36,16,29215,137237,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
29,65298,6.9,6,12,15,126180,134257,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,69304,4.3,3,31,14,31469,86173,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
53,94360,4.3,1,24,7,15681,123625,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
62,84835,8.1,10,37,11,78403,89028,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
40,127424,5.6,8,4,17,87077,129271,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
64,154190,7.3,6,36,13,26886,93706,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
48,222364,7.1,2,17,1,11954,37502,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
28,71911,5.8,10,9,11,50821,132106,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
27,219561,6.7,8,18,1,106113,4272,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
20,118088,6.4,4,33,17,72843,144346,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,30185,3.7,10,29,3,90561,64218,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
31,187864,7.0,9,31,8,44203,91210,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
33,226282,4.6,9,10,7,134900,12053,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
27,65613,3.9,9,21,6,61442,78798,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,179999,7.7,4,29,12,71020,30676,Female,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
27,15386,4.8,6,0,11,15227,148611,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,238225,8.2,4,5,11,48110,128775,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
47,218800,8.2,10,13,12,126284,13907,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
58,222353,5.0,10,2,18,52534,48725,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,45020,8.1,5,38,3,19918,53152,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
22,57678,5.2,7,14,1,129654,148962,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
37,232767,5.9,7,30,12,36788,109264,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
25,76394,7.0,10,18,10,74796,110500,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
60,215017,10.1,6,21,6,136298,24491,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
29,130377,7.9,10,6,8,144233,106486,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,136716,5.9,4,26,6,38839,141754,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
74,202486,6.2,5,34,2,125509,124061,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
71,200888,2.8,5,42,2,132990,145115,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,70918,8.0,9,4,0,62676,28688,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
45,237353,7.8,6,45,0,4702,130180,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
74,130640,6.6,4,34,19,2140,121487,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
60,208766,7.4,6,35,13,7221,36306,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
54,175527,1.9,7,36,1,67497,94415,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,119446,3.8,7,22,10,122887,75632,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
54,184807,9.6,10,35,9,29793,86836,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,109702,5.5,3,3,14,85244,130607,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
54,120509,7.5,6,1,10,88541,63563,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
66,108608,4.5,7,36,7,124127,59312,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
66,129310,5.1,1,34,0,145063,52890,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
73,158181,9.7,4,45,5,95703,13564,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
61,60802,5.7,7,3,19,33088,78555,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
73,214092,7.0,10,47,7,16369,115261,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
45,49622,6.3,1,3,18,7837,116092,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
64,124935,6.5,8,5,16,99440,108406,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
32,132919,6.4,6,16,13,133213,149648,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
23,148669,2.0,6,3,3,124126,119113,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
61,186669,7.0,3,21,1,41492,55582,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
76,187026,4.9,6,20,15,149366,104939,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
78,84519,9.6,4,11,19,92961,132747,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,202187,4.5,9,6,1,42524,3574,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
67,189223,5.1,4,47,10,122599,24315,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
31,163112,10.9,6,27,13,33835,50317,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,59772,7.4,6,45,17,34360,112994,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,137431,4.0,1,12,9,34776,127702,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
54,111090,6.4,4,42,11,80629,142758,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,209904,3.6,9,42,10,17008,16426,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
43,173988,6.5,10,32,8,109661,2926,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
46,59871,4.4,6,39,15,10091,64860,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,41372,9.7,4,12,7,55661,94614,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,207779,6.8,7,3,4,94765,26435,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
52,54080,7.1,10,24,14,107269,22594,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
23,121242,7.9,7,19,14,131482,35596,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
54,57722,8.1,5,37,16,86194,17857,Female,Tier 3,Hybrid,0,2026-03-05 14:19:15.683837
70,44048,4.6,4,34,1,20849,12448,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
76,100205,6.2,4,8,12,91293,19087,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
22,155849,5.1,7,29,10,83178,118016,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
50,69711,10.2,6,38,0,108800,80096,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
66,182403,1.4,4,22,8,51577,61504,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
68,35968,4.8,3,10,3,77658,40289,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
31,200041,5.8,2,14,15,134759,42085,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,249417,6.3,4,46,15,5749,112746,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
59,26292,6.2,7,21,2,85867,136762,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,186866,5.9,2,16,17,121636,50537,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,94459,5.7,9,46,6,46407,94413,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
67,65192,6.5,9,11,9,15017,98250,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
41,173775,6.9,6,34,9,141687,71695,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,99193,9.6,9,33,6,62570,31475,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
60,84165,9.6,1,0,0,45020,108196,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
79,82650,6.6,6,31,16,147802,17365,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
51,202588,5.0,3,3,19,82964,142187,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,246053,5.1,6,23,4,121853,144720,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
67,144858,3.4,5,6,10,102490,135634,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
46,116398,7.9,5,11,1,98656,130467,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
74,237182,5.9,1,21,9,85186,8082,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
56,112885,6.9,5,48,13,137895,88417,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
48,168329,6.7,6,34,5,27482,10705,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
73,115588,4.6,1,20,1,39463,81082,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
64,118356,4.4,10,28,6,5703,21493,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
60,98509,5.1,7,48,9,21011,47039,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,237345,7.0,1,16,17,137075,10285,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
40,66672,5.8,7,27,0,69543,63273,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
61,209380,2.5,9,41,11,36762,113644,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,223655,4.0,7,46,3,115077,4850,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
37,37113,5.5,10,40,0,127710,82970,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
40,15694,5.9,5,16,13,12849,118790,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
79,30588,7.0,3,3,8,2421,95801,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
62,207828,6.1,7,40,9,14230,133895,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
69,210157,5.3,6,5,11,58452,99958,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
33,207214,5.2,8,14,13,20986,20540,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
67,79373,6.4,8,43,11,105994,37966,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
59,100603,6.8,10,23,19,88876,136376,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,21704,5.3,6,7,1,1716,111543,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,55136,3.8,7,40,2,12585,133766,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,82507,5.8,3,26,12,15777,34051,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
67,62361,4.7,4,30,5,131291,147944,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
38,73847,6.6,7,8,16,29526,111299,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
18,121359,9.0,6,17,15,24866,132744,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,157513,3.3,3,1,4,86759,147375,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,243084,8.3,10,21,17,96354,9493,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
46,133906,6.9,7,19,3,43515,149176,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,29677,8.2,3,41,14,112134,130304,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,42818,5.1,10,3,12,49568,140243,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
22,16868,3.1,8,37,13,53747,20545,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
64,98591,6.4,7,43,8,54211,17327,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
39,138962,8.8,4,12,7,73466,45661,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
64,82264,3.9,1,48,13,25119,30653,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
51,88168,4.2,6,19,6,102156,84897,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
18,158115,7.2,5,5,2,10720,62211,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,86939,5.0,9,14,3,142965,73386,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,30732,9.3,10,7,16,127803,139756,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
43,70244,7.3,6,29,8,97350,142974,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
60,164598,4.6,1,35,10,27229,46696,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
27,24340,4.9,3,35,0,46168,104869,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
47,37394,4.9,2,2,11,94376,49726,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
67,113557,5.9,3,26,6,11663,15921,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
35,150174,6.6,1,29,8,87178,4602,Female,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
34,247918,6.5,2,28,2,64379,22338,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
43,34159,3.8,8,15,10,30230,59591,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,137366,7.8,3,39,9,114314,19843,Male,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
64,211164,5.4,9,37,18,106042,140560,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
57,21212,4.1,4,19,0,137807,2808,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
66,243432,5.1,2,44,13,62489,109768,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
29,52405,8.0,7,15,7,4631,53122,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
44,145632,6.4,9,20,6,92071,40228,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,92061,6.6,5,17,9,79828,69322,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,109296,3.7,1,40,11,1904,136102,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
63,70186,6.3,9,30,18,142341,23026,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
21,190311,8.0,9,1,6,142233,25696,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
50,239065,2.4,7,23,8,66173,69456,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
18,138145,5.2,1,5,18,34061,116020,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,25532,7.2,4,45,6,12403,20728,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
48,225126,6.3,1,16,15,53954,140220,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
33,218084,4.0,3,25,6,100142,91604,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
31,231351,6.8,7,46,11,79234,31000,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,81540,3.7,1,36,2,41429,32552,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
65,118021,4.3,8,1,4,57961,100857,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,18271,4.5,10,25,5,76599,115098,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
58,191554,9.1,4,43,16,45818,95934,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
43,15209,2.7,4,36,16,59616,67660,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
79,237071,2.8,1,0,3,86819,143557,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
45,151611,6.6,5,1,9,10543,30409,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,34977,6.2,8,32,7,120962,44316,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
67,220214,5.1,8,10,13,14287,95300,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
23,124920,6.0,7,29,10,38056,137808,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,143156,3.9,7,33,5,96593,148281,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
50,114588,6.2,8,26,12,126700,146554,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
58,83684,6.4,8,42,14,20691,23288,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
42,245144,8.4,1,33,11,122975,44694,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
65,138862,9.8,2,6,9,69824,20474,Female,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
30,20607,5.5,10,38,11,16033,119769,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,231194,3.5,8,38,3,15797,68269,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,109786,6.8,1,1,7,11847,41252,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
30,141406,5.7,9,29,19,127369,149482,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
48,198011,5.6,9,47,2,100941,64039,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
58,164666,2.8,10,2,6,120438,131341,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
28,204454,6.2,2,1,2,67080,25374,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
21,22399,6.8,6,29,0,6160,20776,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
51,141812,8.0,4,36,18,60646,104107,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
78,171189,5.0,10,28,13,67316,99904,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,113662,4.3,7,34,2,124982,81207,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
63,48617,5.0,2,37,1,97068,113507,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
21,153570,7.9,10,21,3,28749,85208,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,117826,8.8,1,36,4,107663,131220,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,144851,8.2,9,17,5,43990,48385,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
23,126077,7.3,9,39,8,60872,11968,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
51,65624,5.9,9,44,9,8074,33156,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
35,24628,6.2,5,33,4,9589,51482,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
30,146401,6.5,3,44,17,141602,86563,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
58,53619,5.5,6,48,6,148278,17289,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
40,22032,7.8,10,37,9,3627,88650,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,194166,2.7,1,29,10,3913,111896,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
62,53034,3.1,10,1,16,69127,100439,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
28,117658,2.7,8,19,7,33327,115932,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
18,136123,4.4,10,43,6,4919,144414,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
41,101158,8.7,4,15,13,27029,115232,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
79,70264,3.6,2,3,10,26035,20438,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,109120,3.7,4,47,7,85956,26594,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,62850,4.3,1,12,0,36241,106423,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,19722,8.2,10,13,5,11776,21470,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
38,32772,8.9,10,8,13,20871,115027,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
32,101105,8.0,8,43,4,39221,90189,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
18,187751,8.2,6,13,15,101507,32571,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,214843,9.3,1,10,12,149169,130509,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
75,19576,2.4,1,9,15,82886,136304,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
24,172779,3.6,2,29,13,59120,32854,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
32,114404,4.6,7,6,1,129239,76031,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
38,187704,6.2,2,5,17,112339,4340,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
36,56476,6.2,3,16,1,125858,144846,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,176357,6.2,9,12,2,46166,32212,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
46,39154,7.7,1,46,8,82167,114787,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
42,166126,2.2,9,3,17,57620,35743,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
50,32165,5.7,6,25,19,95083,86866,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,29439,6.5,9,31,12,92563,80484,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,133211,5.3,10,2,9,20662,53703,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,59518,6.4,8,10,1,141863,141816,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
52,234123,8.0,7,19,18,64776,119027,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
61,41962,6.1,10,28,8,58637,86916,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,200006,10.3,7,1,7,6178,26388,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
43,52763,7.9,6,42,12,83834,25757,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
28,131189,6.5,8,3,5,83347,136249,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
52,125290,7.0,9,31,8,44398,1829,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
25,210166,7.5,8,48,13,63810,39129,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
63,125814,9.4,9,48,1,85751,99692,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
31,34464,8.3,5,20,6,141508,68674,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
27,188108,7.0,3,16,11,60896,89390,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,138980,4.5,4,44,10,19269,38536,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
63,242021,6.8,4,12,18,96500,121067,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,179342,7.2,9,31,18,26756,137987,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
20,57299,7.6,9,2,14,33939,101760,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
38,231877,4.5,1,41,19,87835,22484,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
43,46541,7.5,5,47,12,89956,68106,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
25,88545,7.6,2,30,14,14493,38640,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
65,228615,3.6,5,30,4,74386,4487,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
19,238070,3.6,5,0,0,102489,30249,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
23,144188,8.2,3,27,15,126234,5877,Male,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
45,223150,4.3,4,22,10,131982,122453,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,229042,9.1,7,4,14,26436,121988,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
46,44765,5.4,10,0,12,37841,24834,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
43,38769,6.8,4,15,14,4314,135092,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
42,234073,6.7,3,10,17,46201,42466,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
29,233476,4.6,10,35,14,77740,132437,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
22,35156,8.8,4,36,1,99518,118456,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
51,231908,5.4,2,15,8,36217,126555,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
65,196553,6.1,1,11,16,131653,41568,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
54,159507,2.0,5,29,17,4983,128311,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
32,215722,3.3,9,43,9,51155,138623,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
61,192408,8.3,9,3,8,78844,84439,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
53,182207,6.0,1,48,19,107062,118751,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
32,88631,4.8,1,40,19,124942,98385,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
60,52909,4.9,8,37,19,8737,108297,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
65,84487,7.1,7,7,8,37838,83793,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,167540,8.5,7,7,3,104107,1465,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
23,238681,4.9,9,20,14,9900,84700,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
63,62655,8.2,5,39,19,58467,93040,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,180413,5.7,8,7,9,98427,81765,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
61,210254,7.0,7,28,9,92673,46182,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,66786,2.4,2,14,15,131928,142616,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
60,83304,2.8,2,13,0,70672,85135,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
62,118606,7.6,4,37,18,119158,64243,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
38,192586,6.5,1,9,3,43979,29710,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,135938,6.8,10,26,7,124545,31005,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
60,180051,3.8,5,39,16,7515,19440,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,236959,5.2,5,26,2,148434,99775,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
33,95981,2.7,1,41,2,38768,71931,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,70107,4.3,5,39,11,91828,89192,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
70,147232,6.0,4,34,7,137777,76207,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
77,102897,6.7,10,35,4,140424,15826,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
